video_id,clip_id,text,label,mode
Kpe5fISxRTg,53_749,"Basically you're going to want to increase fluids, rest, take any medications that you think may help the symptoms or vitamin C and other herbal supplements to help prevent more of a worse cold.",0.6666667,train
Kpe5fISxRTg,67_16,See a doctor if it continues getting to be too bad of a cold.,0.0,train
L0WUuWYNeCo,0_0,"Hey there, David Loughnan here from Elements Financial Planning",1.0,train
L0WUuWYNeCo,4_891,"In today's video, I'll be talking about creating your 'Seven Essential Keys to Achieving Financial Intelligence'",1.3333334,train
L0WUuWYNeCo,72_328,"Their retirement seems a distant reality, until they wake up one morning and realise retirement is just around the corner and they're going to need a lot more money than they've saved",1.3333334,train
L0WUuWYNeCo,81_657,"By then however it's probably too late and, living in the luckiest country on earth won't mean anything when the government coffers are empty",-1.0,train
L0WUuWYNeCo,88_8605,Then there's the issue of Insurance or more accurately the inadequate levels of Insurance,0.6666667,train
L0WUuWYNeCo,94_6225,"The truth is the lack of insurance or inadequate Insurance cover, is one of the worst pit falls when it comes to protecting personal wealth and the wealth required to maintain your lifestyle",-1.3333334,train
L0WUuWYNeCo,104_914,"We seem to take more pride in material objects such as Insuring our cars, our homes, even our iphones rather than the ones that we love or worst still our own lives",0.0,train
L0WUuWYNeCo,114_8815,"Sadly many don't see the importance of Insuring their partner's, family or even ourselves",-1.0,train
L0WUuWYNeCo,120_0995,"We simply take on the attitude that nothing's gonna happen to us and if it does we'll deal with it then ,when it happens",-0.33333334,train
L0WUuWYNeCo,126_51,"Protecting your lifestyle is important for many, many reasons",2.0,train
L0WUuWYNeCo,131_17950000000002,"You want to have more options later in life, you want to live comfortably, you don't want to be dependent on the government handouts, you want to travel, enjoy the world and enjoy yourself",1.6666666,train
L0WUuWYNeCo,141_536,"Sadly whilst this sounds good, many Australians are failing to make it a reality",-0.33333334,train
L0WUuWYNeCo,10_768,It's a known fact that most Australians in today's society are time poor,0.33333334,train
L0WUuWYNeCo,145_67149999999998,"Perhaps you have a well paying job, you might be thinking that there is nothing wrong about that",1.3333334,train
L0WUuWYNeCo,150_79,"However, it only takes one simple event, only one for all that to be changed in an instant",0.6666667,train
L0WUuWYNeCo,156_497,This video is designed to get you prepared for whatever life throws your way,1.0,train
L0WUuWYNeCo,160_5525,"We believe many Australians leave themselves financially exposed and, don't take advantage of their financial opportunities",-1.0,train
L0WUuWYNeCo,168_1555,"We want to help, Ok",0.6666667,train
L0WUuWYNeCo,170_026,We want you to revisit and polish up on the fundamentals,0.6666667,train
L0WUuWYNeCo,173_0045,"Much of what you'll learn about finance is not rocket science, but there are many conflicting opinions on the topic and so people tend to choose the easy route, do nothing",1.3333334,train
L0WUuWYNeCo,182_1135,Ok the truth is you have to be smarter that that,0.33333334,train
L0WUuWYNeCo,184_962,I'll be releasing seven short videos over the coming weeks to help you gain financial control,0.6666667,train
L0WUuWYNeCo,190_4345,If you like this video please click the Like button,0.6666667,train
L0WUuWYNeCo,15_9515,Many are too busy fulfilling their simple daily tasks to even consider attending the necessary home work required to know whether their financial investments are on the right track,-0.33333334,train
L0WUuWYNeCo,194_0565,Make sure you subscribe to my YouTube channel and be sure to comment below and say hello,1.3333334,train
L0WUuWYNeCo,26_1385,For most there money simply placed in savings or term deposit accounts that provides them with the illusion of security when they go to bed at night,1.0,train
L0WUuWYNeCo,33_915,In truth all that it's really doing is providing them with a place to store their money whilst providing them with minimal returns,0.0,train
L0WUuWYNeCo,41_124,"Others place their money into risky investments, to make up for all the years they didn't contribute to there super savings",0.33333334,train
L0WUuWYNeCo,47_9335,Others simply seem to play a game of Russian Roulette with their futures,-0.33333334,train
L0WUuWYNeCo,52_3235,"None of which is financially smart moves, but which many have done and you know they've either been told by friends of being successful or simply they require no extra time or effort from their own busy lives already",0.0,train
L0WUuWYNeCo,65_9225,Australians are notorious for under estimating estimating how much funds they need or are likely to need in their retirement years,-1.6666666,train
L1gXZVU6AE4,8_88231292517,"Last month, Governor Schwarzenegger issued a “May Revise”  that was quite favorable to the University  even amid a 19-billion-dollar state budget gap.",1.6666666,train
L1gXZVU6AE4,18_4206349206,It included restoration of 305 million dollars  cut from our budget on a one-time basis  last year; unfunded enrollments;  and full funding for the Cal Grant program.,0.33333334,train
L2uC4_Co9uw,0_0,"We've seen sustainability increase dramatically over the past decade or so, as consumer demands have really shifted and aligned with their values and morals and ethics.",2.0,train
L382XZ6iZmM,0_74965986395,Emotionally intelligent people won’t set perfection as their target because they know that it doesn’t exist,-0.33333334,train
L382XZ6iZmM,7_655102040819999,"Human beings, by our very nature, are fallible",0.0,train
L382XZ6iZmM,12_16984126985,"When perfection is your goal, you’re always left with a nagging sense of failure that makes you want to give up or reduce your effort",-1.0,train
L382XZ6iZmM,33_0362811791,You appreciate what you have,0.0,train
L382XZ6iZmM,35_2922902494,Taking time to contemplate what you’re grateful for isn’t merely the right thing to do,-0.33333334,train
L382XZ6iZmM,40_510430839,it also improves your mood because it reduces the stress hormone cortisol by 23 percent,0.6666667,train
L3b9wwZ8vRQ,27_489,She was once in an automobile accident with a man on a cold night.,-1.0,train
L5a2ijeWpUI,128_04,"the acts most famously in the Virginia and Kentucky resolutions, which argued that states could declare federal law unconstitutional",-0.33333334,train
L5a2ijeWpUI,135_748616780046,"Nevertheless, the views of Jefferson and Madison remained a minority well into the 20th century",0.0,train
L5a2ijeWpUI,143_221632653071,"Moreover, even among those who were against the Alien &amp",-0.33333334,train
L5a2ijeWpUI,167_390566893471,"Anti-Slavery abolitionists often used heated rhetoric in the condemnation of slavery, leading some states to ban such material through the mails",-1.3333334,train
L5a2ijeWpUI,175_971065759671,"And then in the 1870's, the federal government passed the Comstock Act, which prohibited the sending of obscene materials through the mail",-0.33333334,train
L6pg3DQKoH4,0_6600000000000001,I had the opportunity to talk to a lot of Saskatchewan people this summer,0.6666667,train
L6pg3DQKoH4,5_550022675736,And you know increasingly there's sort of these anecdotal stories of how our economy is improving even in the face of of ongoing challenges like low commodity prices,1.0,train
L6pg3DQKoH4,16_101043083921,"And now there's been some statistical reinforcement of those anecdotal stories, some evidence",0.33333334,train
L6pg3DQKoH4,22_536417233571,StatsCan building permits showed Saskatchewan led the nation in terms of building permit growth 28 per cent,0.6666667,train
L6pg3DQKoH4,28_378140589571,We're leading in terms of the pace of growth of manufacturing sales,1.0,train
L6pg3DQKoH4,32_768163265271,"And that's manufacturing in food processing, machinery manufacturing, chemical processing",0.0,train
L6pg3DQKoH4,39_447981859421006,"And just today new car sales, new vehicle sales are up in Saskatchewan 6",1.0,train
L6pg3DQKoH4,46_26634920637101,There are still many challenges ahead,-0.33333334,train
L6pg3DQKoH4,48_37269841267101,Commodity prices remain low but you have built a resilient diversified strong economy that is seeing Saskatchewan through this time,2.0,train
L8VjQM9HQfs,0_0,coined in the 1980s to refer to the practice of changing sides from public to private sector in the same area of activity,-0.33333334,train
L8VjQM9HQfs,10_338,"For instance, high military officers in the United States retired early to take well paid positions in the arms manufacturing companies they used to supervise",0.0,train
L8VjQM9HQfs,23_777,(iv) Certain forms of trading in influence and conflicts of interest,-0.33333334,train
L8VjQM9HQfs,31_3265,“Conflicts of interest” arise whenever private and public interests are in tension with each other in one and the same person,0.0,train
LAj3rqJvS3s,22_829,"At the event, Silicon Valley Bank Chairman Roger Dunbar said that he is ""worried"" that auditing firms are trying to get audited companies to ""spend money with them on consulting"" in addition to their regular audits.",-0.33333334,train
LHC7ZKJy4Zw,2_31609977324,We have just had a wonderful conversation,1.6666666,train
LHC7ZKJy4Zw,4_90634920635,I want to just tell you a little bit about why we did this,-0.33333334,train
LHC7ZKJy4Zw,9_21156462585,I think sometimes in celebration of Dr,1.0,train
LHC7ZKJy4Zw,12_7036281179,King's birthday we act as if this history was so long ago,-0.33333334,train
